,distance,moving_time,start_date_local,average_watts,average_heartrate,HR Zone 1,HR Zone 2,HR Zone 3,HR Zone 4,HR Zone 5,Power Zone 1,Power Zone 2,Power Zone 3,Power Zone 4,Power Zone 5,Power Zone 6,Power Zone 7,Power Zone 8,Power Zone 9,Power Zone 10,Power Zone 11,ftp
451,29310.3,3767,2020-11-09T06:44:16Z,146.3,153.7,63.0,1275.0,2322.0,107.0,0.0,365.0,425.0,627.0,559.0,615.0,629.0,324.0,85.0,83.0,33.0,22.0,
452,25383.4,4075,2020-11-07T06:46:47Z,97.7,138.6,375.0,2717.0,859.0,124.0,0.0,914.0,620.0,1151.0,402.0,302.0,361.0,161.0,71.0,42.0,26.0,25.0,
453,22598.9,3709,2020-11-06T06:47:13Z,87.5,133.1,390.0,2848.0,402.0,69.0,0.0,742.0,760.0,1172.0,213.0,270.0,405.0,42.0,33.0,53.0,6.0,13.0,
454,29288.3,3766,2020-11-04T06:49:34Z,142.4,152.6,97.0,1559.0,2050.0,60.0,0.0,345.0,420.0,705.0,583.0,556.0,713.0,226.0,81.0,91.0,30.0,16.0,
455,25073.2,3343,2020-11-02T06:57:15Z,138.0,149.6,113.0,1760.0,1397.0,73.0,0.0,250.0,448.0,627.0,536.0,561.0,583.0,185.0,71.0,63.0,11.0,8.0,
456,18154.7,2917,2020-10-29T06:32:50Z,96.8,134.6,149.0,2595.0,82.0,91.0,0.0,535.0,695.0,698.0,234.0,254.0,303.0,70.0,41.0,57.0,11.0,19.0,
457,17978.1,3175,2020-10-27T06:47:13Z,81.2,129.7,279.0,2831.0,65.0,0.0,0.0,541.0,915.0,842.0,106.0,451.0,253.0,17.0,26.0,21.0,1.0,2.0,
458,17958.4,2747,2020-10-10T06:36:49Z,104.3,140.6,110.0,2282.0,306.0,49.0,0.0,415.0,409.0,686.0,427.0,428.0,268.0,55.0,23.0,30.0,4.0,2.0,
459,28969.9,4933,2020-10-09T06:25:42Z,78.8,127.8,940.0,3682.0,311.0,0.0,0.0,890.0,1325.0,1515.0,204.0,420.0,477.0,29.0,31.0,36.0,3.0,3.0,
460,22967.8,3853,2020-10-07T06:27:18Z,89.2,,,,,,,738.0,882.0,1101.0,177.0,388.0,377.0,79.0,43.0,39.0,19.0,10.0,
461,23353.3,4051,2020-10-06T06:28:36Z,81.0,128.8,355.0,3519.0,173.0,4.0,0.0,791.0,1037.0,1180.0,144.0,366.0,437.0,24.0,30.0,33.0,6.0,3.0,
462,17996.8,3064,2020-10-05T06:47:33Z,87.2,130.2,260.0,2769.0,35.0,0.0,0.0,513.0,683.0,914.0,173.0,443.0,282.0,18.0,21.0,14.0,1.0,2.0,
463,29932.3,4979,2020-10-02T06:24:16Z,86.8,138.5,458.0,3206.0,965.0,350.0,0.0,995.0,870.0,1765.0,209.0,376.0,618.0,49.0,26.0,61.0,6.0,4.0,
464,18015.1,2974,2020-10-01T06:46:56Z,90.2,144.6,130.0,1856.0,674.0,238.0,76.0,528.0,674.0,945.0,128.0,265.0,285.0,35.0,27.0,58.0,15.0,14.0,
465,8378.2,51131,2020-09-28T19:02:03Z,,88.3,49870.0,1117.0,144.0,0.0,0.0,,,,,,,,,,,,
466,12897.8,2401,2020-09-09T08:26:43Z,,123.2,936.0,1369.0,96.0,0.0,0.0,,,,,,,,,,,,
467,13484.2,2401,2020-09-07T08:19:55Z,,129.6,539.0,1784.0,78.0,0.0,0.0,,,,,,,,,,,,
468,9759.2,1801,2020-09-02T08:41:57Z,,129.8,598.0,732.0,471.0,0.0,0.0,,,,,,,,,,,,
469,8676.3,1861,2020-08-27T08:03:43Z,,123.9,912.0,467.0,482.0,0.0,0.0,,,,,,,,,,,,
470,11893.6,2112,2020-08-24T08:30:58Z,,133.6,435.0,1276.0,401.0,0.0,0.0,,,,,,,,,,,,
471,15963.3,2702,2020-08-21T08:08:04Z,,,,,,,,,,,,,,,,,,,
472,9224.0,1660,2020-08-18T08:32:25Z,,,,,,,,,,,,,,,,,,,
473,14930.3,2701,2020-08-16T18:07:34Z,,152.2,190.0,903.0,1147.0,461.0,0.0,,,,,,,,,,,,
474,7500.0,1501,2020-08-06T15:48:10Z,98.5,132.3,575.0,471.0,328.0,127.0,0.0,28.0,508.0,511.0,236.0,9.0,11.0,73.0,105.0,19.0,1.0,0.0,93.0715
475,8983.2,1551,2020-08-01T17:22:37Z,115.1,143.2,259.0,735.0,538.0,19.0,0.0,67.0,144.0,273.0,701.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,101.913625
476,15863.8,2700,2020-07-28T08:20:08Z,115.6,136.9,631.0,740.0,1283.0,46.0,0.0,12.0,285.0,663.0,917.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,72.86025
477,14328.4,2700,2020-07-27T08:28:36Z,100.2,125.1,993.0,684.0,1023.0,0.0,0.0,6.0,791.0,463.0,898.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,62.37571269900036
478,15620.6,2700,2020-07-24T08:07:24Z,106.1,126.7,786.0,856.0,1058.0,0.0,0.0,18.0,461.0,600.0,1356.0,262.0,3.0,0.0,0.0,0.0,0.0,0.0,64.73220833333333
479,7603.5,1800,2020-07-22T19:39:42Z,60.8,126.2,597.0,926.0,219.0,58.0,0.0,39.0,663.0,911.0,184.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.214625
480,15886.9,2700,2020-07-20T18:55:09Z,113.3,146.6,620.0,852.0,334.0,889.0,5.0,192.0,597.0,699.0,120.0,373.0,710.0,9.0,0.0,0.0,0.0,0.0,81.59708333333333
481,18095.0,3000,2020-07-18T17:10:03Z,114.5,143.6,916.0,799.0,287.0,944.0,54.0,164.0,751.0,677.0,272.0,252.0,856.0,28.0,0.0,0.0,0.0,0.0,72.35416527824059
482,15573.7,2700,2020-07-15T18:57:08Z,114.6,145.2,638.0,548.0,978.0,536.0,0.0,32.0,755.0,292.0,649.0,954.0,18.0,0.0,0.0,0.0,0.0,0.0,79.08275
483,13522.8,2754,2020-07-14T19:08:56Z,97.5,133.2,1002.0,663.0,1028.0,61.0,0.0,361.0,739.0,241.0,379.0,1033.0,1.0,0.0,0.0,0.0,0.0,0.0,86.96220833333334
484,12146.2,2100,2020-07-13T18:22:21Z,110.4,146.2,237.0,990.0,362.0,511.0,0.0,8.0,320.0,605.0,531.0,633.0,3.0,0.0,0.0,0.0,0.0,0.0,96.85249999999999
485,5964.4,1200,2020-07-11T20:08:07Z,85.8,131.8,294.0,772.0,134.0,0.0,0.0,15.0,110.0,695.0,377.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,81.5005
486,3154.9,1209,2020-07-10T21:07:41Z,29.4,106.0,1196.0,13.0,0.0,0.0,0.0,96.0,1103.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.904666666666667
493,27740.5,4597,2020-03-19T06:51:29Z,97.1,126.3,1053.0,3196.0,348.0,0.0,0.0,941.0,837.0,1150.0,333.0,551.0,601.0,47.0,46.0,67.0,15.0,9.0,
494,41428.7,5019,2020-03-17T06:18:20Z,158.8,149.4,166.0,2735.0,1640.0,478.0,0.0,401.0,443.0,723.0,788.0,877.0,922.0,483.0,211.0,104.0,46.0,21.0,
495,46064.5,6967,2020-03-15T06:45:07Z,136.1,143.6,353.0,4546.0,2059.0,9.0,0.0,937.0,1287.0,657.0,475.0,1903.0,1044.0,180.0,162.0,253.0,38.0,31.0,
496,26522.6,3796,2020-03-13T06:29:15Z,117.0,137.5,281.0,3019.0,492.0,4.0,0.0,596.0,452.0,885.0,590.0,450.0,514.0,188.0,37.0,48.0,30.0,6.0,
497,79479.4,10339,2020-02-29T06:30:19Z,137.3,133.3,686.0,8617.0,728.0,308.0,0.0,1255.0,1146.0,2016.0,1769.0,1304.0,1636.0,526.0,204.0,220.0,110.0,153.0,
498,41851.8,5027,2020-02-25T06:46:36Z,163.3,146.8,134.0,3515.0,1378.0,0.0,0.0,378.0,405.0,662.0,935.0,919.0,759.0,557.0,166.0,123.0,76.0,47.0,
499,79694.3,9872,2020-02-22T06:36:39Z,157.7,142.4,240.0,7651.0,1174.0,807.0,0.0,997.0,1104.0,1644.0,1467.0,1407.0,1468.0,731.0,308.0,265.0,184.0,297.0,
500,29466.1,3649,2020-02-20T06:51:13Z,164.8,148.3,112.0,2167.0,1328.0,42.0,0.0,310.0,302.0,478.0,546.0,653.0,654.0,384.0,132.0,93.0,58.0,39.0,
501,33204.7,4364,2020-02-18T06:39:22Z,150.5,145.5,119.0,2869.0,1294.0,82.0,0.0,446.0,475.0,730.0,598.0,732.0,723.0,296.0,131.0,128.0,47.0,58.0,
502,48077.9,5881,2020-02-16T06:37:48Z,157.1,148.6,114.0,3698.0,2069.0,0.0,0.0,451.0,472.0,935.0,1060.0,972.0,995.0,586.0,177.0,120.0,70.0,43.0,
503,29610.1,3709,2020-02-14T06:47:47Z,165.1,147.2,131.0,2032.0,1542.0,4.0,0.0,366.0,350.0,440.0,541.0,670.0,579.0,343.0,159.0,134.0,66.0,61.0,
504,0.0,2400,2020-02-11T07:10:43Z,,151.3,246.0,752.0,900.0,502.0,0.0,,,,,,,,,,,,
505,18422.5,2693,2020-02-09T07:30:19Z,119.1,147.8,156.0,1245.0,1170.0,122.0,0.0,503.0,278.0,503.0,481.0,349.0,336.0,115.0,41.0,65.0,12.0,10.0,
506,0.0,4514,2020-01-19T08:16:16Z,,137.4,234.0,3450.0,830.0,0.0,0.0,,,,,,,,,,,,
507,0.0,3310,2020-01-17T07:03:37Z,,145.4,440.0,1309.0,1054.0,492.0,15.0,,,,,,,,,,,,
509,34635.7,5085,2020-01-14T06:40:45Z,115.3,145.0,206.0,3195.0,1524.0,160.0,0.0,906.0,619.0,1139.0,764.0,636.0,563.0,244.0,96.0,49.0,39.0,30.0,
510,20935.8,3797,2020-01-12T07:18:26Z,83.4,125.5,1212.0,2246.0,339.0,0.0,0.0,857.0,936.0,956.0,144.0,421.0,323.0,51.0,45.0,45.0,9.0,10.0,
511,36276.6,6200,2020-01-11T06:51:44Z,98.9,131.2,714.0,5276.0,127.0,83.0,0.0,1099.0,1507.0,1139.0,471.0,1178.0,454.0,122.0,93.0,74.0,28.0,35.0,
512,39567.7,5191,2020-01-09T06:35:26Z,115.4,138.4,327.0,4386.0,478.0,0.0,0.0,774.0,653.0,1116.0,1048.0,685.0,451.0,269.0,117.0,42.0,24.0,12.0,
513,39455.1,5204,2020-01-07T06:38:37Z,140.0,141.6,117.0,4658.0,429.0,0.0,0.0,442.0,600.0,907.0,911.0,994.0,765.0,344.0,103.0,86.0,29.0,23.0,
514,32545.4,4968,2020-01-05T06:49:36Z,128.8,136.8,817.0,3046.0,600.0,505.0,0.0,826.0,986.0,557.0,348.0,970.0,692.0,179.0,160.0,171.0,30.0,49.0,
515,32216.2,5124,2020-01-03T06:40:02Z,120.6,128.9,1082.0,3954.0,88.0,0.0,0.0,753.0,1660.0,719.0,260.0,660.0,365.0,148.0,136.0,140.0,96.0,187.0,
517,20837.2,3821,2019-12-31T06:50:56Z,83.6,129.4,283.0,3516.0,22.0,0.0,0.0,668.0,1067.0,882.0,184.0,706.0,239.0,7.0,46.0,17.0,1.0,4.0,
518,20537.2,3797,2019-12-22T07:08:30Z,78.6,131.5,311.0,3309.0,177.0,0.0,0.0,793.0,1027.0,968.0,93.0,525.0,317.0,12.0,40.0,13.0,5.0,4.0,
519,18079.5,3157,2019-12-21T07:14:52Z,88.3,139.7,95.0,2905.0,157.0,0.0,0.0,583.0,726.0,812.0,165.0,564.0,221.0,15.0,61.0,8.0,0.0,2.0,
520,2951.6,744,2019-12-20T09:44:04Z,79.7,,,,,,,223.0,222.0,44.0,18.0,184.0,21.0,3.0,18.0,8.0,2.0,1.0,
521,5026.4,918,2019-11-17T09:08:16Z,72.2,114.0,503.0,415.0,0.0,0.0,0.0,343.0,47.0,169.0,247.0,85.0,23.0,4.0,0.0,0.0,0.0,0.0,20.995791666666666
522,75165.9,8451,2019-11-17T06:46:37Z,148.5,136.5,190.0,7947.0,314.0,0.0,0.0,588.0,115.0,918.0,2262.0,2950.0,1358.0,209.0,41.0,8.0,1.0,1.0,129.99245833333333
523,3003.4,634,2019-11-17T06:35:45Z,143.4,126.8,106.0,528.0,0.0,0.0,0.0,6.0,6.0,89.0,301.0,156.0,67.0,9.0,0.0,0.0,0.0,0.0,0.0
524,77287.4,11520,2019-11-16T06:18:21Z,131.3,142.7,837.0,7237.0,1244.0,2202.0,0.0,2573.0,211.0,1622.0,2478.0,2291.0,1097.0,333.0,566.0,165.0,172.0,12.0,107.60808333333333
525,17042.9,3427,2019-11-15T07:10:03Z,79.8,105.4,2860.0,567.0,0.0,0.0,0.0,747.0,166.0,1115.0,1194.0,198.0,7.0,0.0,0.0,0.0,0.0,0.0,87.69766666666666
526,68033.6,9179,2019-11-13T06:32:09Z,139.9,133.4,814.0,7447.0,539.0,379.0,0.0,814.0,81.0,862.0,3377.0,2796.0,841.0,404.0,3.0,0.0,0.0,1.0,128.1447083333333
527,49025.4,8530,2019-11-12T06:16:47Z,119.6,138.5,535.0,6376.0,1411.0,208.0,0.0,2263.0,143.0,1054.0,2195.0,1868.0,119.0,42.0,483.0,348.0,12.0,3.0,102.27225
528,28314.5,4501,2019-06-30T18:07:31Z,,131.3,1111.0,3099.0,291.0,0.0,0.0,,,,,,,,,,,,
529,17537.2,3601,2019-06-27T17:23:33Z,,131.6,1313.0,1276.0,649.0,363.0,0.0,,,,,,,,,,,,
530,10472.7,2401,2019-06-25T20:28:38Z,,124.0,709.0,1558.0,134.0,0.0,0.0,,,,,,,,,,,,
531,33260.5,4532,2019-06-23T07:29:59Z,178.2,147.4,417.0,1884.0,1948.0,283.0,0.0,98.0,212.0,543.0,201.0,1203.0,1937.0,323.0,15.0,0.0,0.0,0.0,119.88683333333333
532,27224.0,4301,2019-06-22T06:44:23Z,145.5,141.6,615.0,1785.0,1886.0,15.0,0.0,185.0,856.0,634.0,138.0,792.0,1458.0,238.0,0.0,0.0,0.0,0.0,109.36874999999999
533,27281.4,4200,2019-06-20T18:17:38Z,164.7,149.1,565.0,1472.0,600.0,1563.0,0.0,21.0,1090.0,585.0,203.0,158.0,583.0,1555.0,5.0,0.0,0.0,0.0,129.663125
534,56529.2,8921,2019-06-18T06:07:33Z,132.0,136.4,1437.0,5225.0,1768.0,491.0,0.0,2223.0,397.0,1078.0,1396.0,1042.0,1047.0,1556.0,134.0,32.0,15.0,1.0,101.761625
535,56012.6,7459,2019-06-15T06:05:09Z,139.3,139.4,827.0,4413.0,660.0,1559.0,0.0,1076.0,431.0,1429.0,1617.0,702.0,556.0,1473.0,125.0,24.0,9.0,17.0,98.21654166666667
536,27685.3,4084,2019-06-13T20:15:28Z,138.9,146.6,555.0,1394.0,1050.0,1085.0,0.0,667.0,622.0,753.0,113.0,192.0,525.0,1172.0,36.0,4.0,0.0,0.0,114.843125
537,48080.1,6897,2019-06-11T06:03:18Z,139.0,138.5,1038.0,4071.0,1093.0,695.0,0.0,1124.0,224.0,977.0,1657.0,960.0,843.0,1039.0,49.0,11.0,4.0,9.0,82.19241666666666
538,88776.7,9576,2019-06-09T05:55:20Z,164.0,149.2,369.0,4840.0,3918.0,449.0,0.0,955.0,229.0,1021.0,1838.0,2208.0,1827.0,975.0,349.0,96.0,50.0,28.0,144.464125
539,5171.9,1252,2019-06-08T08:04:58Z,253.0,173.7,0.0,45.0,217.0,989.0,1.0,19.0,0.0,0.0,1.0,57.0,507.0,553.0,107.0,3.0,2.0,3.0,237.02104166666666
540,5195.4,541,2019-06-08T07:28:25Z,24.0,119.2,121.0,420.0,0.0,0.0,0.0,446.0,18.0,19.0,30.0,9.0,6.0,6.0,2.0,3.0,1.0,1.0,
541,5183.2,1274,2019-06-08T07:04:58Z,245.4,170.0,6.0,68.0,320.0,880.0,0.0,34.0,0.0,0.0,0.0,39.0,605.0,547.0,43.0,6.0,0.0,0.0,229.88495833333332
542,5174.8,521,2019-06-08T06:38:16Z,0.4,115.8,241.0,280.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,5226.0,1321,2019-06-08T06:12:59Z,242.7,166.8,10.0,71.0,733.0,507.0,0.0,24.0,0.0,1.0,4.0,62.0,714.0,474.0,39.0,2.0,1.0,0.0,230.22299999999998
544,48176.8,6075,2019-06-06T05:52:11Z,133.6,140.7,479.0,3741.0,1308.0,547.0,0.0,693.0,417.0,1208.0,1320.0,1066.0,733.0,467.0,97.0,34.0,17.0,23.0,84.26579166666666
545,48208.5,7473,2019-06-04T05:56:42Z,120.8,135.1,1442.0,4206.0,1519.0,306.0,0.0,1519.0,463.0,1195.0,1643.0,820.0,1226.0,577.0,18.0,6.0,3.0,3.0,88.10537500000001
546,19111.0,3600,2019-06-01T17:33:56Z,126.5,143.9,161.0,2374.0,963.0,102.0,0.0,44.0,570.0,1511.0,854.0,126.0,107.0,64.0,25.0,31.0,29.0,239.0,138.434
547,19459.1,2700,2019-05-26T16:40:23Z,160.0,146.6,520.0,895.0,751.0,533.0,1.0,76.0,501.0,329.0,360.0,479.0,387.0,321.0,147.0,77.0,20.0,3.0,107.998375
548,14190.6,1800,2019-05-21T19:49:51Z,182.0,162.7,206.0,288.0,135.0,1171.0,0.0,20.0,257.0,139.0,69.0,211.0,811.0,293.0,0.0,0.0,0.0,0.0,179.04570833333332
549,20350.9,3000,2019-05-19T14:40:20Z,156.8,151.5,443.0,1042.0,320.0,1195.0,0.0,30.0,1088.0,261.0,130.0,101.0,135.0,1118.0,137.0,0.0,0.0,0.0,104.95173275574808
550,25823.4,3600,2019-05-16T14:21:15Z,167.2,153.9,107.0,1435.0,556.0,1502.0,0.0,23.0,1168.0,168.0,126.0,102.0,643.0,1308.0,52.0,4.0,4.0,2.0,147.59516666666667
551,26146.8,3656,2019-05-14T16:25:55Z,163.5,150.0,343.0,1357.0,767.0,1189.0,0.0,92.0,1145.0,277.0,84.0,83.0,425.0,1528.0,21.0,1.0,0.0,0.0,133.93416666666664
552,87896.6,9339,2019-05-12T06:04:43Z,177.0,154.7,192.0,3011.0,4951.0,1185.0,0.0,1011.0,202.0,818.0,1455.0,1847.0,1928.0,1234.0,504.0,210.0,71.0,59.0,151.19883333333334
553,25647.4,3600,2019-05-11T12:53:34Z,163.2,147.1,407.0,1407.0,829.0,957.0,0.0,0.0,914.0,469.0,135.0,254.0,730.0,1096.0,2.0,0.0,0.0,0.0,138.3105
554,22043.0,3600,2019-05-09T13:05:57Z,130.7,131.9,880.0,1918.0,784.0,18.0,0.0,23.0,812.0,743.0,729.0,385.0,557.0,241.0,108.0,2.0,0.0,0.0,95.93654166666666
555,29528.1,3835,2019-05-07T16:12:32Z,147.5,143.1,131.0,2668.0,1036.0,0.0,0.0,360.0,58.0,400.0,956.0,1408.0,474.0,85.0,43.0,29.0,8.0,14.0,134.94908333333333
556,18417.1,3369,2019-05-05T05:54:12Z,83.0,102.5,2912.0,457.0,0.0,0.0,0.0,494.0,621.0,1007.0,778.0,371.0,63.0,17.0,10.0,2.0,5.0,1.0,62.15691666666666
557,88192.4,9587,2019-04-28T06:01:00Z,163.7,148.2,379.0,5044.0,3563.0,585.0,16.0,747.0,225.0,1173.0,1844.0,2438.0,1919.0,746.0,334.0,121.0,21.0,19.0,117.97812499999999
558,36068.0,9332,2019-04-27T06:24:27Z,58.2,100.1,9329.0,3.0,0.0,0.0,0.0,59.0,3780.0,5167.0,268.0,44.0,14.0,0.0,0.0,0.0,0.0,0.0,38.61275
559,22391.5,3601,2019-04-22T08:54:07Z,145.1,145.1,458.0,1725.0,216.0,1197.0,5.0,10.0,985.0,948.0,236.0,42.0,86.0,1082.0,199.0,13.0,0.0,0.0,88.56837867851193
560,41972.6,7080,2019-04-20T06:01:15Z,104.8,124.7,2153.0,4375.0,366.0,186.0,0.0,1317.0,891.0,1607.0,1565.0,864.0,345.0,151.0,204.0,77.0,18.0,41.0,92.90050000000001
561,55523.1,8571,2019-04-18T06:13:40Z,134.7,138.3,1501.0,4678.0,1434.0,958.0,0.0,2016.0,326.0,1137.0,2017.0,1076.0,518.0,705.0,238.0,285.0,128.0,125.0,100.18858333333334
562,57147.3,8852,2019-04-16T05:59:18Z,132.9,135.4,1557.0,4991.0,2065.0,239.0,0.0,2103.0,375.0,1163.0,1333.0,1036.0,1345.0,1270.0,174.0,37.0,14.0,2.0,99.62966666666667
563,13579.1,1329,2019-04-14T08:21:34Z,225.3,181.6,0.0,15.0,131.0,1092.0,91.0,306.0,28.0,93.0,127.0,99.0,132.0,146.0,92.0,71.0,54.0,181.0,207.17679166666667
564,766.2,125,2019-04-14T08:19:06Z,39.8,135.5,0.0,125.0,0.0,0.0,0.0,57.0,32.0,21.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
565,63239.8,7280,2019-04-09T06:25:06Z,155.3,140.2,198.0,6688.0,251.0,143.0,0.0,441.0,143.0,538.0,2012.0,2818.0,924.0,158.0,145.0,70.0,26.0,5.0,114.10370833333333
566,3961.4,589,2019-04-07T08:01:33Z,74.3,122.4,79.0,510.0,0.0,0.0,0.0,145.0,176.0,113.0,38.0,69.0,39.0,4.0,2.0,1.0,1.0,1.0,
567,30070.2,2622,2019-04-07T06:54:01Z,332.2,178.4,0.0,31.0,126.0,2451.0,14.0,44.0,29.0,54.0,92.0,187.0,295.0,380.0,414.0,383.0,249.0,495.0,
568,2429.6,361,2019-04-07T06:31:16Z,113.2,133.3,0.0,361.0,0.0,0.0,0.0,35.0,102.0,65.0,21.0,68.0,44.0,15.0,7.0,3.0,0.0,1.0,
569,0.0,2700,2019-04-04T08:39:13Z,166.9,157.1,305.0,881.0,351.0,1124.0,39.0,3.0,440.0,734.0,129.0,88.0,178.0,1045.0,60.0,19.0,4.0,0.0,138.26141666666666
570,0.0,3000,2019-04-02T12:26:20Z,166.9,147.1,217.0,1479.0,459.0,845.0,0.0,0.0,404.0,754.0,283.0,229.0,333.0,863.0,118.0,13.0,3.0,0.0,134.37116666666665
571,28617.8,3451,2019-03-31T08:09:33Z,122.3,142.6,0.0,3040.0,310.0,101.0,0.0,589.0,118.0,588.0,870.0,791.0,323.0,94.0,32.0,28.0,16.0,2.0,91.84995833333333
572,30136.0,2793,2019-03-31T07:22:31Z,236.7,166.0,7.0,51.0,1989.0,746.0,0.0,67.0,0.0,0.0,36.0,399.0,1385.0,654.0,137.0,75.0,26.0,14.0,219.9812083333333
573,27179.9,3378,2019-03-31T06:20:42Z,106.5,127.9,292.0,3070.0,16.0,0.0,0.0,521.0,213.0,873.0,895.0,571.0,209.0,70.0,25.0,1.0,0.0,0.0,79.398625
574,0.0,2701,2019-03-29T11:20:56Z,170.7,151.7,288.0,1107.0,137.0,1169.0,0.0,24.0,522.0,353.0,317.0,221.0,168.0,1015.0,65.0,10.0,3.0,3.0,113.89944485566247
575,0.0,2700,2019-03-28T10:20:25Z,164.4,151.1,163.0,1198.0,361.0,978.0,0.0,3.0,755.0,354.0,156.0,212.0,129.0,950.0,139.0,2.0,0.0,0.0,186.65441666666666
576,0.0,4120,2019-03-26T11:20:43Z,140.8,143.9,943.0,1283.0,545.0,1349.0,0.0,723.0,656.0,529.0,196.0,208.0,768.0,1033.0,7.0,0.0,0.0,0.0,62.20206260616355
577,28317.7,3576,2019-03-24T08:14:17Z,128.0,147.5,0.0,2357.0,1192.0,27.0,0.0,411.0,143.0,570.0,1085.0,833.0,393.0,118.0,17.0,4.0,2.0,0.0,99.405625
578,31245.1,2927,2019-03-24T07:24:31Z,229.1,167.0,7.0,77.0,2457.0,386.0,0.0,137.0,1.0,8.0,15.0,337.0,1419.0,845.0,129.0,23.0,6.0,7.0,219.84108333333333
579,27474.6,3434,2019-03-24T06:05:42Z,115.1,131.0,504.0,2869.0,61.0,0.0,0.0,419.0,183.0,889.0,880.0,636.0,343.0,73.0,10.0,1.0,0.0,0.0,75.484625
580,48113.3,6231,2019-03-23T06:20:37Z,138.2,142.7,542.0,3740.0,1076.0,873.0,0.0,1068.0,266.0,750.0,1290.0,1150.0,938.0,672.0,52.0,19.0,11.0,15.0,88.057875
581,56774.0,9217,2019-03-19T06:24:42Z,132.5,138.8,782.0,6682.0,789.0,964.0,0.0,2167.0,246.0,1030.0,1704.0,1896.0,832.0,788.0,499.0,29.0,4.0,22.0,98.81425
582,20157.0,3065,2019-03-17T06:31:22Z,135.0,142.3,109.0,2333.0,502.0,121.0,0.0,465.0,139.0,491.0,702.0,822.0,183.0,114.0,47.0,22.0,15.0,65.0,124.80387499999999
583,49911.8,7971,2019-03-08T06:20:26Z,129.0,132.5,1415.0,4895.0,1005.0,656.0,0.0,1956.0,349.0,1141.0,1515.0,1095.0,678.0,718.0,279.0,114.0,38.0,88.0,101.31433333333332
584,49970.4,8053,2019-03-06T06:21:34Z,132.8,131.7,1209.0,5299.0,1531.0,14.0,0.0,1460.0,376.0,1220.0,1608.0,1263.0,1055.0,943.0,99.0,18.0,4.0,7.0,98.51024999999998
585,18180.1,2878,2019-03-03T06:23:08Z,118.8,125.7,307.0,2486.0,62.0,23.0,0.0,356.0,130.0,628.0,1015.0,488.0,149.0,41.0,6.0,8.0,5.0,52.0,87.02
586,47933.4,5025,2019-02-28T07:01:22Z,204.1,157.0,122.0,1273.0,2812.0,818.0,0.0,374.0,37.0,305.0,511.0,464.0,1540.0,1587.0,119.0,50.0,24.0,14.0,144.13558333333333
587,26622.9,3719,2019-02-24T08:08:27Z,115.8,139.8,12.0,2992.0,623.0,92.0,0.0,1092.0,212.0,577.0,772.0,471.0,276.0,155.0,67.0,20.0,11.0,66.0,82.46316666666665
588,41508.6,4010,2019-02-24T06:07:53Z,224.6,176.6,0.0,37.0,833.0,3110.0,30.0,304.0,52.0,225.0,387.0,557.0,777.0,889.0,461.0,158.0,85.0,115.0,226.95420833333333
589,9882.6,1960,2019-02-24T04:58:07Z,84.8,125.8,205.0,1755.0,0.0,0.0,0.0,718.0,77.0,419.0,418.0,175.0,80.0,28.0,15.0,11.0,14.0,5.0,85.008375
590,24181.6,2613,2019-02-20T07:47:24Z,116.7,146.3,75.0,1490.0,1048.0,0.0,0.0,896.0,36.0,232.0,398.0,391.0,355.0,223.0,76.0,6.0,0.0,0.0,97.814375
591,22447.2,1812,2019-02-20T06:45:49Z,65.8,176.5,1.0,20.0,102.0,1689.0,0.0,1348.0,5.0,12.0,28.0,81.0,107.0,105.0,64.0,31.0,18.0,13.0,72.28233333333334
592,5979.5,1559,2019-02-20T05:54:39Z,53.5,122.8,499.0,1060.0,0.0,0.0,0.0,868.0,81.0,167.0,241.0,186.0,10.0,4.0,2.0,0.0,0.0,0.0,39.93008333333333
593,10222.3,1723,2019-02-17T10:10:33Z,61.9,135.5,0.0,1723.0,0.0,0.0,0.0,838.0,61.0,258.0,358.0,158.0,32.0,9.0,6.0,2.0,1.0,0.0,54.993916666666664
594,103225.0,9776,2019-02-17T06:54:26Z,130.3,153.5,53.0,3660.0,5803.0,260.0,0.0,3187.0,130.0,537.0,1176.0,1758.0,1657.0,870.0,331.0,81.0,24.0,25.0,106.63433333333333
595,1160.3,386,2019-02-17T06:34:46Z,88.8,122.4,129.0,257.0,0.0,0.0,0.0,132.0,0.0,37.0,145.0,68.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
596,56000.5,8267,2019-02-16T06:36:28Z,133.3,136.4,1641.0,4122.0,2344.0,160.0,0.0,2046.0,342.0,885.0,1149.0,1138.0,1442.0,1202.0,51.0,9.0,0.0,3.0,85.10970833333333
597,49850.3,7578,2019-02-14T06:40:20Z,135.4,137.4,590.0,5326.0,583.0,1079.0,0.0,1876.0,329.0,993.0,1184.0,972.0,541.0,1169.0,454.0,39.0,5.0,16.0,106.84016666666666
